,assetIssued,paymentDate,rate,relatedTo,approvedOn,isinCode,label,lastDatePrior,remarks,symbol
19,BRMFAICTF005,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAICTF005,RENDIMENTO,2022-10-31T00:00:00.000Z,,MFAI11
20,BRMFAIR19M11,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR19M11,RENDIMENTO,2022-10-31T00:00:00.000Z,,
21,BRMFAIR20M18,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR20M18,RENDIMENTO,2022-10-31T00:00:00.000Z,,
22,BRMFAIR22M16,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR22M16,RENDIMENTO,2022-10-31T00:00:00.000Z,,
23,BRMFAIR23M15,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR23M15,RENDIMENTO,2022-10-31T00:00:00.000Z,,
24,BRMFAIR24M14,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR24M14,RENDIMENTO,2022-10-31T00:00:00.000Z,,
25,BRMFAIR25M13,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR25M13,RENDIMENTO,2022-10-31T00:00:00.000Z,,
26,BRMFAIR26M12,2022-11-16T00:00:00.000Z,0.71,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR26M12,RENDIMENTO,2022-10-31T00:00:00.000Z,,
27,BRMFAIR27M11,2022-11-16T00:00:00.000Z,0.53,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR27M11,RENDIMENTO,2022-10-31T00:00:00.000Z,,
28,BRMFAIR28M10,2022-11-16T00:00:00.000Z,0.53,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR28M10,RENDIMENTO,2022-10-31T00:00:00.000Z,,
29,BRMFAIR29M19,2022-11-16T00:00:00.000Z,0.53,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR29M19,RENDIMENTO,2022-10-31T00:00:00.000Z,,
30,BRMFAIR30M16,2022-11-16T00:00:00.000Z,0.53,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFAIR30M16,RENDIMENTO,2022-10-31T00:00:00.000Z,,
31,BRMFAICTF005,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAICTF005,RENDIMENTO,2022-09-30T00:00:00.000Z,,MFAI11
32,BRMFAIR19M11,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR19M11,RENDIMENTO,2022-09-30T00:00:00.000Z,,
33,BRMFAIR20M18,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR20M18,RENDIMENTO,2022-09-30T00:00:00.000Z,,
34,BRMFAIR22M16,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR22M16,RENDIMENTO,2022-09-30T00:00:00.000Z,,
35,BRMFAIR23M15,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR23M15,RENDIMENTO,2022-09-30T00:00:00.000Z,,
36,BRMFAIR24M14,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR24M14,RENDIMENTO,2022-09-30T00:00:00.000Z,,
37,BRMFAIR25M13,2022-10-17T00:00:00.000Z,0.7,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR25M13,RENDIMENTO,2022-09-30T00:00:00.000Z,,
38,BRMFAIR26M12,2022-10-17T00:00:00.000Z,0.66,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFAIR26M12,RENDIMENTO,2022-09-30T00:00:00.000Z,,
39,BRMFAICTF005,2022-09-15T00:00:00.000Z,0.67,Agosto/2022,2022-08-31T00:00:00.000Z,BRMFAICTF005,RENDIMENTO,2022-08-31T00:00:00.000Z,,MFAI11
40,BRMFAIR19M11,2022-09-15T00:00:00.000Z,0.67,Agosto/2022,2022-08-31T00:00:00.000Z,BRMFAIR19M11,RENDIMENTO,2022-08-31T00:00:00.000Z,,
41,BRMFAIR20M18,2022-09-15T00:00:00.000Z,0.67,Agosto/2022,2022-08-31T00:00:00.000Z,BRMFAIR20M18,RENDIMENTO,2022-08-31T00:00:00.000Z,,
42,BRMFAICTF005,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAICTF005,RENDIMENTO,2022-07-29T00:00:00.000Z,,MFAI11
43,BRMFAIR19M11,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAIR19M11,RENDIMENTO,2022-07-29T00:00:00.000Z,,
44,BRMFAIR20M18,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAIR20M18,RENDIMENTO,2022-07-29T00:00:00.000Z,,
45,BRMFAIR22M16,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAIR22M16,RENDIMENTO,2022-07-29T00:00:00.000Z,,
46,BRMFAIR23M15,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAIR23M15,RENDIMENTO,2022-07-29T00:00:00.000Z,,
47,BRMFAIR24M14,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAIR24M14,RENDIMENTO,2022-07-29T00:00:00.000Z,,
48,BRMFAIR25M13,2022-08-12T00:00:00.000Z,0.51,Julho/2022,2022-07-29T00:00:00.000Z,BRMFAIR25M13,RENDIMENTO,2022-07-29T00:00:00.000Z,,
0,BRMFCRCTF002,2023-07-14T00:00:00.000Z,1.3,Junho/2023,2023-06-30T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2023-06-30T00:00:00.000Z,,MFCR11
1,BRMFCRCTF002,2023-06-15T00:00:00.000Z,1.3,Maio/2023,2023-05-31T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2023-05-31T00:00:00.000Z,,MFCR11
2,BRMFCRCTF002,2023-05-15T00:00:00.000Z,1.3,Abril/2023,2023-04-28T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2023-04-28T00:00:00.000Z,,MFCR11
3,BRMFCRCTF002,2023-04-17T00:00:00.000Z,1.12,Março/2023,2023-03-31T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2023-03-31T00:00:00.000Z,,MFCR11
4,BRMFCRCTF002,2023-03-14T00:00:00.000Z,0.97,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2023-02-28T00:00:00.000Z,,MFCR11
5,BRMFCRCTF002,2023-02-14T00:00:00.000Z,1.1,Janeiro/2023,2023-01-31T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2023-01-31T00:00:00.000Z,,MFCR11
6,BRMFCRR02M17,2023-02-14T00:00:00.000Z,1.1,Janeiro/2023,2023-01-31T00:00:00.000Z,BRMFCRR02M17,RENDIMENTO,2023-01-31T00:00:00.000Z,,
7,BRMFCRR03M16,2023-02-14T00:00:00.000Z,0.6,Janeiro/2023,2023-01-31T00:00:00.000Z,BRMFCRR03M16,RENDIMENTO,2023-01-31T00:00:00.000Z,,
8,BRMFCRCTF002,2023-01-13T00:00:00.000Z,0.96,Dezembro/2022,2022-12-29T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2022-12-29T00:00:00.000Z,,MFCR11
9,BRMFCRR02M17,2023-01-13T00:00:00.000Z,0.04,Dezembro/2022,2022-12-29T00:00:00.000Z,BRMFCRR02M17,RENDIMENTO,2022-12-29T00:00:00.000Z,,
10,BRMFCRCTF002,2022-12-14T00:00:00.000Z,1.0,Novembro/2022,2022-11-30T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2022-11-30T00:00:00.000Z,,MFCR11
11,BRMFCRCTF002,2022-11-16T00:00:00.000Z,0.82,Outubro/2022,2022-10-31T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2022-10-31T00:00:00.000Z,,MFCR11
12,BRMFCRCTF002,2022-10-17T00:00:00.000Z,0.8,Setembro/2022,2022-09-30T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2022-09-30T00:00:00.000Z,,MFCR11
13,BRMFCRCTF002,2022-09-15T00:00:00.000Z,0.9,Agosto/2022,2022-08-31T00:00:00.000Z,BRMFCRCTF002,RENDIMENTO,2022-08-31T00:00:00.000Z,,MFCR11
0,BRMATVCTF009,2023-03-22T00:00:00.000Z,0.6,Fevereiro-2023/2023,2023-03-15T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2023-03-15T00:00:00.000Z,,MATV11
1,BRMATVCTF009,2023-02-24T00:00:00.000Z,1.0,Janeiro-2023/2023,2023-02-15T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2023-02-15T00:00:00.000Z,,MATV11
2,BRMATVCTF009,2023-01-23T00:00:00.000Z,1.0,Dezembro-2022/2023,2023-01-16T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2023-01-16T00:00:00.000Z,,MATV11
3,BRMATVCTF009,2022-12-22T00:00:00.000Z,0.8,Novembro-2022/2022,2022-12-15T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2022-12-15T00:00:00.000Z,,MATV11
4,BRMATVCTF009,2022-11-24T00:00:00.000Z,0.6,Outubro-2022/2022,2022-11-17T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2022-11-17T00:00:00.000Z,,MATV11
5,BRMATVCTF009,2022-10-25T00:00:00.000Z,1.0,Setembro-2022/2022,2022-10-18T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2022-10-18T00:00:00.000Z,,MATV11
6,BRMATVCTF009,2022-09-23T00:00:00.000Z,1.1,Agosto-2022/2022,2022-09-16T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2022-09-16T00:00:00.000Z,,MATV11
7,BRMATVCTF009,2022-08-22T00:00:00.000Z,1.1,Julho/2022,2022-08-15T00:00:00.000Z,BRMATVCTF009,RENDIMENTO,2022-08-15T00:00:00.000Z,,MATV11
8,BRMATVR08M11,2022-08-22T00:00:00.000Z,1.1,Julho/2022,2022-08-15T00:00:00.000Z,BRMATVR08M11,RENDIMENTO,2022-08-15T00:00:00.000Z,,
9,BRMATVR09M10,2022-08-22T00:00:00.000Z,0.478421983,Julho/2022,2022-08-15T00:00:00.000Z,BRMATVR09M10,RENDIMENTO,2022-08-15T00:00:00.000Z,,
0,BRMORECTF000,2023-07-20T00:00:00.000Z,0.62,Junho-2023/2023,2023-07-13T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-07-13T00:00:00.000Z,,MORE11
1,BRMORECTF000,2023-06-21T00:00:00.000Z,0.6,Maio-2023/2023,2023-06-14T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-06-14T00:00:00.000Z,,MORE11
2,BRMORECTF000,2023-05-19T00:00:00.000Z,0.59,Abril-2023/2023,2023-05-12T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-05-12T00:00:00.000Z,,MORE11
3,BRMORECTF000,2023-04-24T00:00:00.000Z,0.6,Março-2023/2023,2023-04-14T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-04-14T00:00:00.000Z,,MORE11
4,BRMORECTF000,2023-03-20T00:00:00.000Z,0.6,Fevereiro-2023/2023,2023-03-13T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-03-13T00:00:00.000Z,,MORE11
5,BRMORECTF000,2023-02-22T00:00:00.000Z,0.66,Janeiro-2023/2023,2023-02-13T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-02-13T00:00:00.000Z,,MORE11
6,BRMORECTF000,2023-01-19T00:00:00.000Z,0.54,Dezembro-2022/2023,2023-01-12T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2023-01-12T00:00:00.000Z,,MORE11
7,BRMORECTF000,2022-12-20T00:00:00.000Z,0.6,Novembro-2022/2022,2022-12-13T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2022-12-13T00:00:00.000Z,,MORE11
8,BRMORECTF000,2022-11-22T00:00:00.000Z,0.6,Outubro-2022/2022,2022-11-14T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2022-11-14T00:00:00.000Z,,MORE11
9,BRMORECTF000,2022-10-21T00:00:00.000Z,0.6,Setembro-2022/2022,2022-10-14T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2022-10-14T00:00:00.000Z,,MORE11
10,BRMORECTF000,2022-09-21T00:00:00.000Z,0.65,Agosto-2022/2022,2022-09-14T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2022-09-14T00:00:00.000Z,,MORE11
11,BRMORECTF000,2022-08-18T00:00:00.000Z,0.65,Julho/2022,2022-08-11T00:00:00.000Z,BRMORECTF000,RENDIMENTO,2022-08-11T00:00:00.000Z,,MORE11
0,BRMORCCTF004,2023-07-26T00:00:00.000Z,1.1,Junho-2023/2023,2023-07-19T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-07-19T00:00:00.000Z,,MORC11
1,BRMORCCTF004,2023-06-27T00:00:00.000Z,1.1,Maio-2023/2023,2023-06-20T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-06-20T00:00:00.000Z,,MORC11
2,BRMORCCTF004,2023-05-25T00:00:00.000Z,1.1,Abril-2023/2023,2023-05-18T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-05-18T00:00:00.000Z,,MORC11
3,BRMORCCTF004,2023-04-28T00:00:00.000Z,1.1,Março-2023/2023,2023-04-20T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-04-20T00:00:00.000Z,,MORC11
4,BRMORCR12M14,2023-04-28T00:00:00.000Z,1.065037078,Março-2023/2023,2023-04-20T00:00:00.000Z,BRMORCR12M14,RENDIMENTO,2023-04-20T00:00:00.000Z,,
5,BRMORCR13M13,2023-04-28T00:00:00.000Z,0.293929046,Março-2023/2023,2023-04-20T00:00:00.000Z,BRMORCR13M13,RENDIMENTO,2023-04-20T00:00:00.000Z,,
6,BRMORCR14M12,2023-04-28T00:00:00.000Z,0.670225178,Março-2023/2023,2023-04-20T00:00:00.000Z,BRMORCR14M12,RENDIMENTO,2023-04-20T00:00:00.000Z,,
7,BRMORCCTF004,2023-03-24T00:00:00.000Z,1.1,Fevereiro-2023/2023,2023-03-17T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-03-17T00:00:00.000Z,,MORC11
8,BRMORCCTF004,2023-02-28T00:00:00.000Z,1.15,Janeiro-2023/2023,2023-02-17T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-02-17T00:00:00.000Z,,MORC11
9,BRMORCCTF004,2023-01-25T00:00:00.000Z,1.1,Dezembro-2022/2023,2023-01-18T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2023-01-18T00:00:00.000Z,,MORC11
10,BRMORCCTF004,2022-12-26T00:00:00.000Z,1.1,Novembro-2022/2022,2022-12-19T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2022-12-19T00:00:00.000Z,,MORC11
11,BRMORCCTF004,2022-11-28T00:00:00.000Z,1.1,Outubro-2022/2022,2022-11-21T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2022-11-21T00:00:00.000Z,,MORC11
12,BRMORCCTF004,2022-10-27T00:00:00.000Z,1.1,Setembro-2022/2022,2022-10-20T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2022-10-20T00:00:00.000Z,,MORC11
13,BRMORCCTF004,2022-09-27T00:00:00.000Z,1.2,Agosto-2022/2022,2022-09-20T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2022-09-20T00:00:00.000Z,,MORC11
14,BRMORCCTF004,2022-08-24T00:00:00.000Z,1.3,Julho/2022,2022-08-17T00:00:00.000Z,BRMORCCTF004,RENDIMENTO,2022-08-17T00:00:00.000Z,,MORC11
0,BRSHOPCTF004,2022-03-30T00:00:00.000Z,6.75098193,Fevereiro/2022,2022-03-23T00:00:00.000Z,BRSHOPCTF004,AMORTIZACAO RF,2022-03-23T00:00:00.000Z,,SHOP11
0,BRNCRICTF004,2023-07-14T00:00:00.000Z,0.1,06/2023,2023-07-06T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-07-06T00:00:00.000Z,,NCRI11
1,BRNCRICTF004,2023-06-15T00:00:00.000Z,0.1,05/2023,2023-06-06T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-06-06T00:00:00.000Z,,NCRI11
2,BRNCRICTF004,2023-05-15T00:00:00.000Z,0.1,04/2023,2023-05-05T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-05-05T00:00:00.000Z,,NCRI11
3,BRNCRICTF004,2023-04-17T00:00:00.000Z,0.11,03/2023,2023-04-06T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-04-06T00:00:00.000Z,,NCRI11
4,BRNCRICTF004,2023-03-14T00:00:00.000Z,0.11,02/2023,2023-03-06T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-03-06T00:00:00.000Z,,NCRI11
5,BRNCRICTF004,2023-02-14T00:00:00.000Z,0.11,01/2023,2023-02-06T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-02-06T00:00:00.000Z,,NCRI11
6,BRNCRICTF004,2023-01-13T00:00:00.000Z,0.12,12/2022,2023-01-05T00:00:00.000Z,BRNCRICTF004,RENDIMENTO,2023-01-05T00:00:00.000Z,,NCRI11
0,BRNAVTCTF015,2023-07-20T00:00:00.000Z,0.9,Junho-2023/2023,2023-07-13T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-07-13T00:00:00.000Z,,NAVT11
1,BRNAVTCTF015,2023-06-21T00:00:00.000Z,0.85,Maio-2023/2023,2023-06-14T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-06-14T00:00:00.000Z,,NAVT11
2,BRNAVTCTF015,2023-05-19T00:00:00.000Z,0.85,Abril-2023/2023,2023-05-12T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-05-12T00:00:00.000Z,,NAVT11
3,BRNAVTCTF015,2023-04-24T00:00:00.000Z,0.85,Março-2023/2023,2023-04-14T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-04-14T00:00:00.000Z,,NAVT11
4,BRNAVTCTF015,2023-03-20T00:00:00.000Z,0.85,Fevereiro-2023/2023,2023-03-13T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-03-13T00:00:00.000Z,,NAVT11
5,BRNAVTCTF015,2023-02-22T00:00:00.000Z,0.85,JANEIRO-2023/2023,2023-02-13T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-02-13T00:00:00.000Z,,NAVT11
6,BRNAVTCTF015,2023-01-19T00:00:00.000Z,0.85,Dezembro-2022/2023,2023-01-12T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2023-01-12T00:00:00.000Z,,NAVT11
7,BRNAVTCTF015,2022-12-20T00:00:00.000Z,0.85,Novembro-2022/2022,2022-12-13T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2022-12-13T00:00:00.000Z,,NAVT11
8,BRNAVTCTF015,2022-11-22T00:00:00.000Z,0.85,Outubro-2022/2022,2022-11-14T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2022-11-14T00:00:00.000Z,,NAVT11
9,BRNAVTCTF015,2022-10-21T00:00:00.000Z,0.85,Setembro-2022/2022,2022-10-14T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2022-10-14T00:00:00.000Z,,NAVT11
10,BRNAVTCTF015,2022-09-21T00:00:00.000Z,0.85,Agosto-2022/2022,2022-09-14T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2022-09-14T00:00:00.000Z,,NAVT11
11,BRNAVTCTF015,2022-08-18T00:00:00.000Z,0.85,Julho/2022,2022-08-11T00:00:00.000Z,BRNAVTCTF015,RENDIMENTO,2022-08-11T00:00:00.000Z,,NAVT11
12,BRNAVTCTF015,2021-07-21T00:00:00.000Z,0.25,Junho/2021,2021-07-14T00:00:00.000Z,BRNAVTCTF015,AMORTIZACAO RF,2021-07-14T00:00:00.000Z,,NAVT11
0,BRAPTOCTF007,2023-07-20T00:00:00.000Z,0.114,06/2023,2023-06-30T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2023-06-30T00:00:00.000Z,,APTO11
1,BRAPTOR02M13,2023-07-20T00:00:00.000Z,0.08307868553,06/2023,2023-06-30T00:00:00.000Z,BRAPTOR02M13,RENDIMENTO,2023-06-30T00:00:00.000Z,,
2,BRAPTOCTF007,2023-06-21T00:00:00.000Z,0.11,05/2023,2023-05-31T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2023-05-31T00:00:00.000Z,,APTO11
3,BRAPTOR02M13,2023-06-21T00:00:00.000Z,0.08705695246,05/2023,2023-05-31T00:00:00.000Z,BRAPTOR02M13,RENDIMENTO,2023-05-31T00:00:00.000Z,,
4,BRAPTOCTF007,2023-05-19T00:00:00.000Z,0.11,04/2023,2023-04-28T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2023-04-28T00:00:00.000Z,,APTO11
5,BRAPTOR02M13,2023-05-19T00:00:00.000Z,0.0711559974,04/2023,2023-04-28T00:00:00.000Z,BRAPTOR02M13,RENDIMENTO,2023-04-28T00:00:00.000Z,,
6,BRAPTOCTF007,2023-04-24T00:00:00.000Z,0.1,03/2023,2023-03-31T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2023-03-31T00:00:00.000Z,,APTO11
7,BRAPTOR02M13,2023-04-24T00:00:00.000Z,0.09103723987,03/2023,2023-03-31T00:00:00.000Z,BRAPTOR02M13,RENDIMENTO,2023-03-31T00:00:00.000Z,,
8,BRAPTOCTF007,2023-03-20T00:00:00.000Z,0.1,02/2023,2023-02-28T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2023-02-28T00:00:00.000Z,,APTO11
9,BRAPTOR02M13,2023-03-20T00:00:00.000Z,0.0711559974,02/2023,2023-02-28T00:00:00.000Z,BRAPTOR02M13,RENDIMENTO,2023-02-28T00:00:00.000Z,,
10,BRAPTOCTF007,2023-02-22T00:00:00.000Z,0.1,01/2023,2023-01-31T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2023-01-31T00:00:00.000Z,,APTO11
11,BRAPTOR02M13,2023-02-22T00:00:00.000Z,0.02759452594,01/2023,2023-01-31T00:00:00.000Z,BRAPTOR02M13,RENDIMENTO,2023-01-31T00:00:00.000Z,,
12,BRAPTOCTF007,2023-01-19T00:00:00.000Z,0.1,12/2022,2022-12-29T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2022-12-29T00:00:00.000Z,,APTO11
13,BRAPTOCTF007,2022-12-20T00:00:00.000Z,0.1,11/2022,2022-11-30T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2022-11-30T00:00:00.000Z,,APTO11
14,BRAPTOCTF007,2022-11-22T00:00:00.000Z,0.09,10/2022,2022-10-31T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2022-10-31T00:00:00.000Z,,APTO11
15,BRAPTOCTF007,2022-10-21T00:00:00.000Z,0.1,9/2022,2022-09-30T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2022-09-30T00:00:00.000Z,,APTO11
16,BRAPTOCTF007,2022-09-21T00:00:00.000Z,0.11,8/2022,2022-08-31T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2022-08-31T00:00:00.000Z,,APTO11
17,BRAPTOCTF007,2022-08-18T00:00:00.000Z,0.12,7/2022,2022-07-29T00:00:00.000Z,BRAPTOCTF007,RENDIMENTO,2022-07-29T00:00:00.000Z,,APTO11
0,BRNEWLCTF004,2023-07-14T00:00:00.000Z,1.37,JUNHO/2023,2023-06-30T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2023-06-30T00:00:00.000Z,,NEWL11
1,BRNEWLCTF004,2023-06-15T00:00:00.000Z,0.93,MAIO/2023,2023-05-31T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2023-05-31T00:00:00.000Z,,NEWL11
2,BRNEWLCTF004,2023-05-15T00:00:00.000Z,0.93,abril/2023,2023-04-28T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2023-04-28T00:00:00.000Z,,NEWL11
3,BRNEWLCTF004,2023-04-17T00:00:00.000Z,0.93,março/2023,2023-03-31T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2023-03-31T00:00:00.000Z,,NEWL11
4,BRNEWLCTF004,2023-03-14T00:00:00.000Z,0.93,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2023-02-28T00:00:00.000Z,,NEWL11
5,BRNEWLCTF004,2023-02-14T00:00:00.000Z,0.93,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2023-01-31T00:00:00.000Z,,NEWL11
6,BRNEWLCTF004,2023-01-13T00:00:00.000Z,1.3,DEZEMBRO/2022,2022-12-29T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2022-12-29T00:00:00.000Z,,NEWL11
7,BRNEWLCTF004,2022-12-14T00:00:00.000Z,0.9,NOVEMBRO/2022,2022-11-30T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2022-11-30T00:00:00.000Z,,NEWL11
8,BRNEWLCTF004,2022-11-16T00:00:00.000Z,0.9,OUTUBRO/2022,2022-10-31T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2022-10-31T00:00:00.000Z,,NEWL11
9,BRNEWLCTF004,2022-10-17T00:00:00.000Z,0.9,SETEMBRO/2022,2022-09-30T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2022-09-30T00:00:00.000Z,,NEWL11
10,BRNEWLCTF004,2022-09-15T00:00:00.000Z,0.9,AGOSTO/2022,2022-08-31T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2022-08-31T00:00:00.000Z,,NEWL11
11,BRNEWLCTF004,2022-08-12T00:00:00.000Z,0.9,JULHO/2022,2022-07-29T00:00:00.000Z,BRNEWLCTF004,RENDIMENTO,2022-07-29T00:00:00.000Z,,NEWL11
0,BRNEWUCTF005,2023-07-14T00:00:00.000Z,0.14,JUNHO/2023,2023-06-30T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2023-06-30T00:00:00.000Z,,NEWU11
1,BRNEWUCTF005,2023-06-15T00:00:00.000Z,0.14,MAIO/2023,2023-05-31T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2023-05-31T00:00:00.000Z,,NEWU11
2,BRNEWUCTF005,2023-05-15T00:00:00.000Z,0.14,abril/2023,2023-04-28T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2023-04-28T00:00:00.000Z,,NEWU11
3,BRNEWUCTF005,2023-04-17T00:00:00.000Z,0.14,março/2023,2023-03-31T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2023-03-31T00:00:00.000Z,,NEWU11
4,BRNEWUCTF005,2023-03-14T00:00:00.000Z,0.1,FEVEREIRO/2023,2023-02-28T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2023-02-28T00:00:00.000Z,,NEWU11
5,BRNEWUCTF005,2023-02-14T00:00:00.000Z,0.1,JANEIRO/2023,2023-01-31T00:00:00.000Z,BRNEWUCTF005,RENDIMENTO,2023-01-31T00:00:00.000Z,,NEWU11
